"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 02, 2018","210.70","218.95","222.00","206.00","0.66K","-3.77%"
"Aug 01, 2018","218.95","219.30","224.63","212.52","0.67K","-0.16%"
"Jul 31, 2018","219.30","235.40","235.40","213.07","0.93K","-6.84%"
"Jul 30, 2018","235.40","241.20","241.20","230.00","0.62K","-2.40%"
"Jul 29, 2018","241.20","239.02","243.10","236.50","0.30K","0.91%"
"Jul 28, 2018","239.02","244.69","246.10","238.47","0.47K","-2.32%"
"Jul 27, 2018","244.69","241.56","255.00","234.01","1.12K","1.30%"
"Jul 26, 2018","241.56","245.82","251.17","241.56","0.99K","-1.41%"
"Jul 25, 2018","245.00","251.91","256.66","238.00","1.29K","-2.74%"
"Jul 24, 2018","251.91","242.02","254.65","237.51","1.22K","4.09%"
"Jul 23, 2018","242.02","251.73","258.67","239.51","1.45K","-3.86%"
"Jul 22, 2018","251.73","253.74","262.00","247.00","0.66K","-0.79%"
"Jul 21, 2018","253.74","243.57","256.95","237.55","1.36K","4.18%"
"Jul 20, 2018","243.57","261.00","284.33","240.00","2.76K","-6.68%"
"Jul 19, 2018","261.00","266.30","271.67","255.32","1.01K","-1.99%"
"Jul 18, 2018","266.30","260.75","272.50","258.65","1.24K","2.13%"
"Jul 17, 2018","260.75","247.23","264.75","239.75","1.77K","5.47%"
"Jul 16, 2018","247.23","230.80","251.21","227.50","1.41K","7.12%"
"Jul 15, 2018","230.80","224.08","233.68","220.05","0.54K","3.00%"
"Jul 14, 2018","224.08","218.25","225.49","215.25","0.30K","2.68%"
"Jul 13, 2018","218.25","212.11","242.11","211.00","1.56K","2.89%"
"Jul 12, 2018","212.11","218.20","218.20","206.60","1.18K","-2.79%"
"Jul 11, 2018","218.20","221.11","225.00","212.31","0.78K","-1.31%"
"Jul 10, 2018","221.11","231.00","231.48","220.00","0.51K","-4.28%"
"Jul 09, 2018","230.99","243.88","245.39","229.44","0.86K","-5.29%"
"Jul 08, 2018","243.88","246.13","249.23","240.56","1.62K","-0.92%"
"Jul 07, 2018","246.13","241.88","246.38","235.30","0.47K","1.76%"
"Jul 06, 2018","241.88","241.52","242.34","235.32","0.25K","0.15%"
"Jul 05, 2018","241.52","243.99","251.03","238.77","1.19K","-1.01%"
"Jul 04, 2018","243.99","241.70","253.36","230.50","1.17K","0.95%"
"Jul 03, 2018","241.70","250.48","261.62","240.00","0.93K","-3.50%"
"Jul 02, 2018","250.48","235.87","254.22","235.53","1.24K","6.19%"
"Jul 01, 2018","235.87","240.87","241.44","230.84","0.24K","-2.07%"
"Jun 30, 2018","240.87","233.46","246.74","230.22","0.48K","3.17%"
"Jun 29, 2018","233.46","219.95","238.47","216.57","0.83K","6.14%"
"Jun 28, 2018","219.95","227.29","230.80","217.08","0.52K","-3.23%"
"Jun 27, 2018","227.29","230.90","231.11","224.00","0.57K","-1.28%"
"Jun 26, 2018","230.23","240.00","241.38","227.25","0.25K","-4.07%"
"Jun 25, 2018","240.00","237.06","246.15","235.81","0.71K","1.24%"
"Jun 24, 2018","237.06","241.73","243.84","225.00","0.60K","-1.93%"
"Jun 23, 2018","241.73","235.70","247.24","235.70","0.48K","2.56%"
"Jun 22, 2018","235.70","261.39","261.93","231.70","2.00K","-9.83%"
"Jun 21, 2018","261.39","264.99","269.50","259.46","0.41K","-1.36%"
"Jun 20, 2018","264.99","260.96","266.69","252.67","0.77K","1.55%"
"Jun 19, 2018","260.96","262.95","270.81","257.80","0.29K","-0.76%"
"Jun 18, 2018","262.95","263.57","267.83","250.17","1.10K","-0.24%"
"Jun 17, 2018","263.57","266.35","271.90","262.85","0.78K","-1.04%"
"Jun 16, 2018","266.35","255.25","267.97","254.58","0.24K","4.35%"
"Jun 15, 2018","255.25","267.62","269.66","253.57","0.29K","-4.62%"
"Jun 14, 2018","267.62","245.67","271.27","244.71","0.53K","8.93%"
"Jun 13, 2018","245.67","257.24","261.71","239.33","0.88K","-4.50%"
"Jun 12, 2018","257.24","270.15","275.31","257.24","0.79K","-4.78%"
"Jun 11, 2018","270.15","270.50","275.43","256.98","0.78K","-0.13%"
"Jun 10, 2018","270.50","298.12","298.12","267.35","1.06K","-9.26%"
"Jun 09, 2018","298.12","310.00","312.51","295.00","0.83K","-3.83%"
"Jun 08, 2018","310.00","316.09","318.50","301.00","0.35K","-1.93%"
"Jun 07, 2018","316.09","315.00","319.96","312.69","0.28K","0.35%"
"Jun 06, 2018","315.00","317.67","319.26","308.00","0.26K","-0.84%"
"Jun 05, 2018","317.67","317.96","321.95","305.90","0.49K","-0.09%"
"Jun 04, 2018","317.96","332.06","333.98","309.84","0.40K","-4.25%"
"Jun 03, 2018","332.06","321.50","335.91","320.52","0.25K","3.28%"
"Jun 02, 2018","321.50","317.00","328.48","309.00","0.41K","1.42%"
"Jun 01, 2018","317.00","303.59","317.00","301.51","0.36K","4.42%"
"May 31, 2018","303.59","305.78","317.01","300.00","0.44K","-0.72%"
"May 30, 2018","305.78","317.85","320.28","295.18","0.33K","-3.80%"
"May 29, 2018","317.85","286.00","322.31","280.55","0.96K","11.14%"
"May 28, 2018","286.00","314.81","321.00","285.00","0.51K","-9.15%"
"May 27, 2018","314.81","321.78","322.35","312.86","0.34K","-2.17%"
"May 26, 2018","321.78","334.87","338.37","321.78","0.26K","-3.91%"
"May 25, 2018","334.87","344.67","348.25","327.00","0.47K","-2.84%"
"May 24, 2018","344.67","341.33","348.95","323.00","0.65K","1.82%"
"May 23, 2018","338.50","356.01","359.70","329.48","0.87K","-4.92%"
"May 22, 2018","356.01","383.00","383.90","356.00","0.40K","-7.05%"
"May 21, 2018","383.00","403.13","404.69","382.31","0.31K","-4.99%"
"May 20, 2018","403.13","383.80","404.57","383.68","0.32K","5.03%"
"May 19, 2018","383.80","396.85","404.69","383.68","0.16K","-3.29%"
"May 18, 2018","396.85","385.20","397.17","372.73","0.31K","3.02%"
"May 17, 2018","385.20","408.84","417.14","383.63","0.39K","-5.78%"
"May 16, 2018","408.84","422.00","428.34","395.00","1.67K","-3.12%"
"May 15, 2018","422.00","432.00","453.15","420.55","2.03K","-2.31%"
"May 14, 2018","432.00","417.49","454.59","386.35","1.17K","3.48%"
"May 13, 2018","417.49","399.78","420.00","390.94","0.53K","4.43%"
"May 12, 2018","399.78","392.72","409.89","375.03","0.87K","1.80%"
"May 11, 2018","392.72","417.97","434.00","385.51","1.67K","-6.04%"
"May 10, 2018","417.97","445.02","463.26","417.97","0.64K","-6.08%"
"May 09, 2018","445.02","444.14","448.16","405.99","1.41K","0.20%"
"May 08, 2018","444.14","457.00","468.03","435.00","0.54K","-2.81%"
"May 07, 2018","457.00","487.77","487.77","445.00","0.79K","-6.31%"
"May 06, 2018","487.77","509.53","526.40","480.15","1.54K","-4.60%"
"May 05, 2018","511.30","488.00","513.01","487.23","1.16K","4.77%"
"May 04, 2018","488.00","503.71","503.71","475.91","0.59K","-3.12%"
"May 03, 2018","503.71","487.93","515.00","481.20","0.98K","3.23%"
"May 02, 2018","487.93","476.39","490.95","465.41","0.53K","2.42%"
"May 01, 2018","476.39","473.95","485.27","453.00","0.41K","0.52%"
"Apr 30, 2018","473.95","496.65","500.34","470.05","0.50K","-4.57%"
"Apr 29, 2018","496.65","496.30","509.76","478.06","0.55K","0.07%"
"Apr 28, 2018","496.30","471.22","507.55","468.87","0.74K","5.32%"
"Apr 27, 2018","471.22","503.76","507.42","468.87","0.78K","-6.46%"
"Apr 26, 2018","503.76","463.02","506.52","448.53","0.71K","8.80%"
"Apr 25, 2018","463.02","526.00","528.00","447.00","2.39K","-11.91%"
"Apr 24, 2018","525.60","500.68","544.00","500.68","2.65K","4.98%"
"Apr 23, 2018","500.68","466.00","528.00","383.39","2.73K","7.44%"
"Apr 22, 2018","466.00","444.77","480.50","366.28","1.32K","4.77%"
"Apr 21, 2018","444.77","459.98","463.33","423.89","0.97K","-3.31%"
"Apr 20, 2018","459.98","435.23","466.00","425.00","1.67K","5.69%"
"Apr 19, 2018","435.23","421.88","436.00","408.00","1.22K","3.16%"
"Apr 18, 2018","421.88","364.74","424.82","361.43","1.42K","15.67%"
"Apr 17, 2018","364.74","363.20","379.40","359.21","0.54K","0.42%"
"Apr 16, 2018","363.20","383.51","383.51","353.70","0.74K","-5.29%"
"Apr 15, 2018","383.51","358.41","388.00","356.47","0.96K","7.00%"
"Apr 14, 2018","358.41","355.62","376.12","350.50","0.80K","0.79%"
"Apr 13, 2018","355.62","358.56","390.86","344.12","1.79K","-0.82%"
"Apr 12, 2018","358.56","310.80","358.56","304.09","2.22K","15.37%"
"Apr 11, 2018","310.80","300.00","310.80","296.09","0.37K","3.60%"
"Apr 10, 2018","300.00","299.22","302.32","291.36","0.96K","0.26%"
"Apr 09, 2018","299.22","311.00","324.51","292.18","0.79K","-3.79%"
"Apr 08, 2018","311.00","297.34","315.18","295.26","0.25K","4.60%"
"Apr 07, 2018","297.34","282.50","309.50","282.50","0.93K","5.25%"
"Apr 06, 2018","282.50","302.32","303.87","282.10","0.63K","-6.56%"
"Apr 05, 2018","302.32","296.57","304.69","286.70","0.77K","1.94%"
"Apr 04, 2018","296.57","336.25","338.92","294.00","2.70K","-11.80%"
"Apr 03, 2018","336.25","310.00","344.68","308.70","1.44K","8.47%"
"Apr 02, 2018","310.00","291.54","312.37","287.03","0.99K","6.33%"
"Apr 01, 2018","291.54","305.32","311.20","283.45","1.80K","-4.51%"
"Mar 31, 2018","305.32","311.00","328.43","301.10","1.03K","-1.83%"
"Mar 30, 2018","311.00","325.42","335.12","301.93","2.14K","-4.43%"
"Mar 29, 2018","325.42","348.10","351.92","315.64","3.48K","-6.51%"
"Mar 28, 2018","348.10","352.16","367.99","344.89","0.73K","-1.15%"
"Mar 27, 2018","352.16","385.84","390.47","352.16","0.99K","-8.73%"
"Mar 26, 2018","385.84","410.93","412.55","370.00","1.59K","-6.10%"
"Mar 25, 2018","410.93","420.16","422.98","407.63","1.04K","-2.20%"
"Mar 24, 2018","420.16","430.00","462.72","420.16","1.37K","-2.29%"
"Mar 23, 2018","430.00","412.23","430.00","390.71","0.99K","4.31%"
"Mar 22, 2018","412.23","431.28","439.56","396.57","0.90K","-4.42%"
"Mar 21, 2018","431.28","429.57","450.33","420.51","0.74K","0.40%"
"Mar 20, 2018","429.57","410.17","443.89","394.61","0.93K","4.73%"
"Mar 19, 2018","410.17","396.03","410.17","364.73","1.35K","3.57%"
"Mar 18, 2018","396.03","384.43","396.03","340.00","3.74K","3.02%"
"Mar 17, 2018","384.43","425.00","427.93","381.23","0.56K","-9.55%"
"Mar 16, 2018","425.00","418.42","432.52","400.08","0.63K","1.57%"
"Mar 15, 2018","418.42","422.47","432.77","388.68","1.02K","-0.96%"
"Mar 14, 2018","422.47","483.41","491.79","413.73","0.47K","-12.61%"
"Mar 13, 2018","483.41","498.94","513.45","477.00","0.55K","-3.11%"
"Mar 12, 2018","498.94","525.77","550.00","481.00","0.90K","-5.10%"
"Mar 11, 2018","525.77","476.56","550.00","464.79","0.74K","10.33%"
"Mar 10, 2018","476.56","496.62","529.73","475.00","0.59K","-4.04%"
"Mar 09, 2018","496.62","490.14","499.88","436.74","1.70K","1.32%"
"Mar 08, 2018","490.14","508.38","531.89","481.00","0.92K","-3.59%"
"Mar 07, 2018","508.38","576.70","588.77","497.05","1.53K","-11.85%"
"Mar 06, 2018","576.70","610.68","610.68","563.44","0.98K","-6.14%"
"Mar 05, 2018","614.40","618.63","621.41","604.94","0.37K","-0.68%"
"Mar 04, 2018","618.63","609.06","621.00","593.31","0.69K","1.57%"
"Mar 03, 2018","609.06","605.96","615.00","594.30","0.48K","0.51%"
"Mar 02, 2018","605.96","617.60","621.00","594.30","0.62K","-1.88%"
"Mar 01, 2018","617.60","583.00","625.00","578.73","0.67K","5.93%"
"Feb 28, 2018","583.00","609.68","622.58","583.00","1.98K","-4.38%"
"Feb 27, 2018","609.68","623.00","646.09","605.00","0.79K","-2.14%"
"Feb 26, 2018","623.00","590.40","627.65","575.27","1.04K","5.52%"
"Feb 25, 2018","590.40","587.03","597.89","573.69","0.17K","0.57%"
"Feb 24, 2018","587.03","630.00","640.00","569.22","0.45K","-6.82%"
"Feb 23, 2018","630.00","630.31","649.94","600.50","0.66K","-0.05%"
"Feb 22, 2018","630.31","654.63","682.68","593.12","1.48K","-3.72%"
"Feb 21, 2018","654.63","674.77","718.00","651.00","0.66K","-2.98%"
"Feb 20, 2018","674.77","721.50","736.84","671.11","0.80K","-6.48%"
"Feb 19, 2018","721.50","688.77","731.73","680.21","0.46K","4.75%"
"Feb 18, 2018","688.77","738.04","741.08","660.00","0.88K","-6.68%"
"Feb 17, 2018","738.04","695.00","745.02","685.03","0.79K","6.19%"
"Feb 16, 2018","695.00","700.00","722.00","672.00","0.93K","-0.71%"
"Feb 15, 2018","700.00","678.70","702.20","658.75","1.48K","3.14%"
"Feb 14, 2018","678.70","591.40","683.85","590.00","1.59K","14.76%"
"Feb 13, 2018","591.40","623.00","626.33","578.00","0.42K","-5.07%"
"Feb 12, 2018","623.00","578.31","626.55","576.00","0.73K","7.73%"
"Feb 11, 2018","578.31","625.39","631.68","557.00","1.73K","-7.53%"
"Feb 10, 2018","625.39","639.56","671.00","597.75","1.54K","-2.22%"
"Feb 09, 2018","639.56","600.16","641.00","572.00","3.24K","6.56%"
"Feb 08, 2018","600.16","518.37","613.27","518.37","1.39K","15.78%"
"Feb 07, 2018","518.37","515.94","588.11","488.00","2.04K","0.47%"
"Feb 06, 2018","515.94","450.00","539.14","382.57","3.85K","14.65%"
