"Date","Price","Open","High","Low","Vol.","Change %"
"May 22, 2018","7,989.10","8,390.80","8,408.00","7,940.00","-","-4.79%"
"May 21, 2018","8,390.80","8,518.90","8,590.60","8,299.90","2.90K","-1.50%"
"May 20, 2018","8,518.90","8,225.00","8,594.70","8,147.90","2.61K","3.46%"
"May 19, 2018","8,233.80","8,234.00","8,394.00","8,160.20","2.25K","0.02%"
"May 18, 2018","8,231.90","8,064.00","8,280.00","7,933.60","4.06K","2.08%"
"May 17, 2018","8,064.00","8,345.80","8,483.70","7,978.90","4.25K","-3.38%"
"May 16, 2018","8,345.80","8,462.80","8,494.00","8,090.00","-","-1.38%"
"May 15, 2018","8,462.80","8,660.80","8,861.90","8,421.00","3.88K","-2.29%"
"May 14, 2018","8,660.80","8,698.30","8,885.00","8,286.30","5.61K","-0.43%"
"May 13, 2018","8,698.20","8,478.80","8,749.50","8,317.90","3.36K","2.59%"
"May 12, 2018","8,479.00","8,411.00","8,649.90","8,223.20","5.04K","0.85%"
"May 11, 2018","8,407.80","9,011.00","9,011.00","8,325.90","6.86K","-6.69%"
"May 10, 2018","9,011.00","9,305.40","9,395.90","9,000.00","3.11K","-3.16%"
"May 09, 2018","9,305.40","9,172.70","9,383.80","8,960.00","4.52K","1.45%"
"May 08, 2018","9,172.40","9,360.60","9,458.60","9,053.20","3.18K","-2.01%"
"May 07, 2018","9,360.60","9,604.90","9,626.80","9,200.00","3.98K","-2.54%"
"May 06, 2018","9,605.00","9,795.00","9,899.00","9,364.00","-","-1.94%"
"May 05, 2018","9,795.00","9,687.90","9,962.00","9,560.50","4.00K","1.11%"
"May 04, 2018","9,687.90","9,726.00","9,779.90","9,522.50","-","-0.39%"
"May 03, 2018","9,726.00","9,217.10","9,792.10","9,170.10","-","5.52%"
"May 02, 2018","9,217.10","9,074.30","9,262.00","8,979.00","3.88K","1.50%"
"May 01, 2018","9,081.30","9,246.50","9,246.50","8,835.10","5.96K","-1.79%"
"Apr 30, 2018","9,246.50","9,411.20","9,453.90","9,112.40","-","-1.75%"
"Apr 29, 2018","9,411.20","9,328.00","9,538.00","9,165.00","3.80K","0.77%"
"Apr 28, 2018","9,339.20","8,917.80","9,437.20","8,868.40","4.80K","4.73%"
"Apr 27, 2018","8,917.80","9,281.70","9,381.90","8,903.40","-","-4.02%"
"Apr 26, 2018","9,291.40","8,865.80","9,298.00","8,656.90","7.48K","4.90%"
"Apr 25, 2018","8,857.00","9,646.30","9,750.00","8,769.50","-","-8.17%"
"Apr 24, 2018","9,645.30","8,959.40","9,747.90","8,947.00","-","7.72%"
"Apr 23, 2018","8,954.10","8,811.80","9,032.10","8,784.90","4.29K","1.61%"
"Apr 22, 2018","8,811.80","8,938.20","9,071.70","8,767.30","4.05K","-1.48%"
"Apr 21, 2018","8,944.60","8,874.10","9,069.50","8,629.30","4.84K","0.78%"
"Apr 20, 2018","8,875.10","8,275.70","8,943.80","8,226.00","-","7.24%"
"Apr 19, 2018","8,275.70","8,170.60","8,299.70","8,100.40","3.58K","1.29%"
"Apr 18, 2018","8,170.00","7,893.10","8,250.00","7,865.00","5.58K","3.51%"
"Apr 17, 2018","7,893.10","8,057.10","8,181.40","7,800.30","5.20K","-2.04%"
"Apr 16, 2018","8,057.10","8,374.30","8,428.20","7,905.10","5.91K","-3.66%"
"Apr 15, 2018","8,363.30","8,005.00","8,408.90","7,996.60","4.07K","4.48%"
"Apr 14, 2018","8,004.90","7,882.40","8,200.10","7,816.20","5.01K","1.55%"
"Apr 13, 2018","7,882.50","7,919.90","8,238.50","7,741.00","10.67K","-0.47%"
"Apr 12, 2018","7,919.90","6,944.20","8,021.60","6,760.20","15.14K","14.10%"
"Apr 11, 2018","6,941.00","6,829.90","6,969.00","6,800.00","-","1.63%"
"Apr 10, 2018","6,829.90","6,773.40","6,888.00","6,646.80","-","0.83%"
"Apr 09, 2018","6,773.40","7,014.50","7,185.90","6,608.30","9.95K","-3.44%"
"Apr 08, 2018","7,014.50","6,893.10","7,113.60","6,878.60","4.46K","1.76%"
"Apr 07, 2018","6,893.10","6,616.30","7,066.50","6,602.20","6.68K","4.19%"
"Apr 06, 2018","6,616.20","6,764.00","6,848.00","6,505.80","7.30K","-2.12%"
"Apr 05, 2018","6,759.60","6,790.40","6,919.80","6,564.90","11.02K","-0.47%"
"Apr 04, 2018","6,791.70","7,414.80","7,432.70","6,699.00","11.05K","-8.40%"
"Apr 03, 2018","7,414.80","7,054.70","7,529.70","7,013.10","9.47K","5.11%"
"Apr 02, 2018","7,054.60","6,810.00","7,134.90","6,761.00","-","3.59%"
"Apr 01, 2018","6,810.00","6,911.10","7,037.00","6,449.40","13.28K","-1.46%"
"Mar 31, 2018","6,911.10","6,804.00","7,199.60","6,773.90","9.32K","1.57%"
"Mar 30, 2018","6,804.00","7,085.00","7,230.00","6,570.00","-","-3.97%"
"Mar 29, 2018","7,085.00","7,943.30","7,975.00","6,907.10","-","-10.81%"
"Mar 28, 2018","7,943.30","7,786.70","8,113.00","7,728.50","6.41K","2.01%"
"Mar 27, 2018","7,786.80","8,137.80","8,230.00","7,738.80","-","-4.31%"
"Mar 26, 2018","8,137.80","8,444.40","8,499.70","7,850.00","10.15K","-3.63%"
"Mar 25, 2018","8,444.40","8,528.20","8,678.00","8,370.00","6.08K","-1.00%"
"Mar 24, 2018","8,530.00","8,917.30","9,030.00","8,480.00","0.00K","-4.34%"
"Mar 23, 2018","8,916.80","8,710.00","8,921.40","8,280.80","9.58K","2.36%"
"Mar 22, 2018","8,711.50","8,880.00","9,103.80","8,487.00","9.02K","-1.90%"
"Mar 21, 2018","8,880.00","8,912.00","9,184.80","8,750.00","10.57K","-0.28%"
"Mar 20, 2018","8,905.00","8,610.20","9,033.50","8,305.20","12.61K","3.43%"
"Mar 19, 2018","8,609.70","8,183.20","8,719.00","8,064.00","15.07K","5.21%"
"Mar 18, 2018","8,183.20","7,830.60","8,239.60","7,305.00","18.59K","4.30%"
"Mar 17, 2018","7,845.70","8,250.00","8,332.30","7,713.40","11.60K","-4.97%"
"Mar 16, 2018","8,256.10","8,248.60","8,615.00","7,886.80","11.97K","0.09%"
"Mar 15, 2018","8,248.60","8,176.00","8,423.60","7,642.10","17.22K","0.91%"
"Mar 14, 2018","8,174.20","9,141.30","9,362.40","7,903.50","16.28K","-10.58%"
"Mar 13, 2018","9,141.30","9,110.60","9,477.00","8,823.40","10.52K","0.34%"
"Mar 12, 2018","9,109.90","9,537.20","9,897.90","8,755.00","-","-4.48%"
"Mar 11, 2018","9,537.20","8,782.30","9,726.50","8,434.10","-","8.97%"
"Mar 10, 2018","8,752.00","9,228.10","9,508.90","8,679.60","10.99K","-5.12%"
"Mar 09, 2018","9,224.50","9,285.80","9,427.90","8,400.00","-","-0.71%"
"Mar 08, 2018","9,290.10","9,917.30","10,120.70","9,038.70","-","-6.19%"
"Mar 07, 2018","9,903.20","10,718.40","10,899.00","9,446.80","-","-7.72%"
"Mar 06, 2018","10,731.50","11,431.80","11,431.80","10,555.10","10.02K","-6.14%"
"Mar 05, 2018","11,433.90","11,512.10","11,666.40","11,421.80","0.01K","-0.68%"
"Mar 04, 2018","11,512.10","11,428.00","11,539.00","11,062.10","4.15K","0.74%"
"Mar 03, 2018","11,428.00","11,031.30","11,528.90","11,031.30","4.94K","3.60%"
"Mar 02, 2018","11,031.30","10,920.00","11,190.00","10,778.80","5.65K","1.02%"
"Mar 01, 2018","10,920.00","10,310.00","11,079.30","10,130.00","7.85K","5.94%"
"Feb 28, 2018","10,308.20","10,551.00","11,081.40","10,260.10","8.45K","-2.48%"
"Feb 27, 2018","10,570.10","10,322.10","10,878.40","10,123.70","5.37K","2.40%"
"Feb 26, 2018","10,322.10","9,615.60","10,471.00","9,390.10","9.12K","7.75%"
"Feb 25, 2018","9,580.00","9,688.10","9,885.90","9,310.10","7.46K","-1.11%"
"Feb 24, 2018","9,688.00","10,147.90","10,547.00","9,363.60","9.60K","-4.62%"
"Feb 23, 2018","10,157.70","9,840.20","10,438.60","9,569.70","11.25K","3.23%"
"Feb 22, 2018","9,840.10","10,468.10","10,976.00","9,712.10","9.16K","-6.10%"
"Feb 21, 2018","10,479.60","11,231.20","11,300.00","10,238.90","9.03K","-6.78%"
"Feb 20, 2018","11,242.30","11,165.10","11,790.10","11,078.00","9.29K","0.69%"
"Feb 19, 2018","11,165.10","10,430.00","11,268.90","10,371.00","-","7.05%"
"Feb 18, 2018","10,430.00","11,106.00","11,308.80","10,210.80","0.00K","-6.13%"
"Feb 17, 2018","11,111.00","10,188.50","11,131.90","10,056.70","-","9.05%"
"Feb 16, 2018","10,188.50","10,025.20","10,303.00","9,689.00","6.61K","1.51%"
"Feb 15, 2018","10,037.00","9,475.70","10,246.90","9,336.10","-","5.77%"
"Feb 14, 2018","9,489.70","8,517.70","9,520.60","8,517.70","6.87K","11.41%"
"Feb 13, 2018","8,517.70","8,900.00","8,933.70","8,385.00","6.41K","-4.36%"
"Feb 12, 2018","8,906.30","8,063.80","8,988.00","8,059.90","7.89K","10.45%"
"Feb 11, 2018","8,063.80","8,555.70","8,555.70","7,843.10","0.00K","-5.75%"
"Feb 10, 2018","8,555.70","8,680.10","9,080.00","8,139.40","10.63K","-1.43%"
"Feb 09, 2018","8,680.10","8,253.80","8,742.90","7,750.00","10.63K","5.46%"
"Feb 08, 2018","8,231.00","7,559.00","8,630.00","7,543.00","10.63K","8.89%"
"Feb 07, 2018","7,559.10","7,669.40","8,644.10","7,125.10","15.78K","-1.54%"
"Feb 06, 2018","7,677.00","6,848.60","7,945.50","5,850.00","28.80K","12.24%"
"Feb 05, 2018","6,839.80","8,130.20","8,349.30","6,530.00","16.24K","-15.87%"
"Feb 04, 2018","8,130.20","9,190.00","9,346.00","7,771.60","8.20K","-11.32%"
"Feb 03, 2018","9,167.90","8,772.60","9,456.40","8,022.90","8.12K","4.51%"
"Feb 02, 2018","8,772.60","9,037.60","9,154.90","7,606.00","18.57K","-2.93%"
"Feb 01, 2018","9,037.60","10,105.50","10,180.90","8,525.30","14.66K","-10.53%"
"Jan 31, 2018","10,101.60","9,979.80","10,331.00","9,530.00","8.87K","1.22%"
"Jan 30, 2018","9,979.80","11,150.00","11,192.10","9,751.00","10.67K","-10.50%"
"Jan 29, 2018","11,150.00","11,629.90","11,708.00","11,020.00","4.56K","-4.13%"
"Jan 28, 2018","11,630.00","11,380.10","11,926.00","11,318.60","5.97K","2.14%"
"Jan 27, 2018","11,386.10","11,080.80","11,595.00","10,850.40","5.94K","2.76%"
"Jan 26, 2018","11,080.80","11,159.30","11,630.00","10,320.00","7.68K","-0.54%"
"Jan 25, 2018","11,140.90","11,419.80","11,760.00","10,900.00","4.62K","-2.44%"
"Jan 24, 2018","11,420.00","10,852.10","11,500.00","10,529.00","4.22K","5.25%"
"Jan 23, 2018","10,849.90","10,807.30","11,422.80","10,001.00","5.07K","0.36%"
"Jan 22, 2018","10,811.30","11,588.60","11,968.50","10,050.10","5.13K","-6.44%"
"Jan 21, 2018","11,556.00","12,845.90","12,845.90","11,146.00","4.68K","-10.04%"
"Jan 20, 2018","12,845.90","11,620.00","13,063.30","11,539.10","4.92K","10.76%"
"Jan 19, 2018","11,598.10","11,299.80","12,039.00","11,038.10","5.52K","2.77%"
"Jan 18, 2018","11,286.00","11,200.00","12,229.20","10,750.00","7.72K","0.90%"
"Jan 17, 2018","11,185.00","11,533.30","11,944.00","9,246.10","10.66K","-3.02%"
"Jan 16, 2018","11,533.00","13,608.30","13,617.90","10,111.10","10.02K","-15.20%"
"Jan 15, 2018","13,600.00","13,711.20","14,438.90","13,441.04","3.30K","-0.81%"
"Jan 14, 2018","13,711.20","14,399.90","14,500.00","13,215.00","2.13K","-5.04%"
"Jan 13, 2018","14,439.00","14,250.00","14,889.80","14,001.10","1.15K","5.80%"
"Jan 11, 2018","13,647.90","14,948.90","15,031.00","12,852.00","1.99K","-8.32%"
"Jan 10, 2018","14,886.50","14,500.00","14,950.00","13,526.10","3.76K","2.67%"
"Jan 09, 2018","14,500.00","15,011.00","15,429.90","14,250.00","2.57K","-3.48%"
"Jan 08, 2018","15,022.60","16,128.40","16,130.10","13,500.00","3.46K","-6.63%"
"Jan 07, 2018","16,088.80","17,099.90","17,100.00","15,678.70","2.27K","-5.85%"
"Jan 06, 2018","17,088.00","16,957.70","17,211.60","16,180.00","2.13K","0.58%"
"Jan 05, 2018","16,990.00","15,266.60","17,000.00","14,964.20","3.51K","11.40%"
"Jan 04, 2018","15,251.00","15,191.40","15,498.00","14,417.10","3.11K","0.54%"
"Jan 03, 2018","15,168.90","14,882.10","15,599.70","14,748.50","2.74K","1.87%"
"Jan 02, 2018","14,890.80","13,506.10","15,300.00","13,105.00","3.23K","10.37%"
"Jan 01, 2018","13,492.00","13,989.90","14,439.90","13,050.00","2.22K","-3.58%"
"Dec 31, 2017","13,993.00","12,600.00","14,286.00","12,500.00","2.13K","10.44%"
"Dec 30, 2017","12,670.00","14,392.20","14,438.80","12,146.00","4.40K","-12.02%"
"Dec 29, 2017","14,401.00","14,573.90","15,150.00","14,262.10","2.96K","-1.02%"
"Dec 28, 2017","14,548.80","15,442.80","15,530.00","13,733.10","5.02K","-5.81%"
"Dec 27, 2017","15,445.90","15,888.90","16,551.60","14,667.00","3.77K","-2.33%"
"Dec 26, 2017","15,814.50","13,865.00","16,225.10","13,814.00","3.62K","14.06%"
"Dec 25, 2017","13,865.00","13,760.00","14,512.00","13,100.00","2.45K","0.76%"
"Dec 24, 2017","13,760.00","14,585.50","14,841.80","12,505.00","3.42K","-5.50%"
"Dec 23, 2017","14,560.90","13,898.40","15,600.00","13,500.10","3.83K","4.75%"
"Dec 22, 2017","13,900.00","15,200.00","15,400.00","11,244.80","11.07K","-8.40%"
"Dec 21, 2017","15,174.80","16,220.70","16,900.00","14,316.40","4.04K","-6.47%"
"Dec 20, 2017","16,224.30","17,677.00","17,677.00","15,532.90","6.04K","-7.71%"
"Dec 19, 2017","17,579.10","18,833.10","18,940.00","16,723.50","4.17K","-6.67%"
"Dec 18, 2017","18,835.00","18,945.30","19,259.70","18,298.70","3.39K","-0.45%"
"Dec 17, 2017","18,920.60","19,355.50","19,650.00","18,567.10","3.12K","-2.25%"
"Dec 16, 2017","19,356.90","17,498.30","19,500.00","17,343.00","2.76K","10.61%"
"Dec 15, 2017","17,500.00","16,378.40","17,944.50","16,378.40","3.56K","6.85%"
"Dec 14, 2017","16,378.80","16,152.10","16,698.50","15,850.00","-","-0.46%"
"Dec 13, 2017","16,455.00","16,894.50","17,147.20","15,843.10","0.00K","-2.54%"
"Dec 12, 2017","16,884.60","16,875.00","17,321.90","16,300.00","3.33K","1.85%"
"Dec 11, 2017","16,578.00","14,925.30","17,423.00","14,925.30","4.51K","10.58%"
"Dec 10, 2017","14,992.00","14,700.50","15,698.00","13,000.00","4.29K","2.00%"
"Dec 09, 2017","14,698.10","15,915.00","16,100.00","13,200.00","3.77K","-7.69%"
"Dec 08, 2017","15,921.90","15,899.00","16,900.00","14,201.70","4.72K","0.14%"
"Dec 07, 2017","15,899.00","13,720.00","15,958.00","13,700.00","6.99K","15.36%"
"Dec 06, 2017","13,781.90","11,723.40","13,830.00","11,723.40","5.20K","17.43%"
"Dec 05, 2017","11,736.20","11,638.00","11,850.00","11,503.00","3.12K","0.84%"
"Dec 04, 2017","11,638.00","11,276.80","11,638.00","11,019.60","3.20K","3.52%"
"Dec 03, 2017","11,242.00","10,905.70","11,759.80","10,750.00","-","3.09%"
"Dec 02, 2017","10,905.40","10,885.50","11,198.60","10,700.00","2.62K","0.08%"
"Dec 01, 2017","10,897.20","10,056.30","10,961.20","9,450.00","4.68K","8.26%"
"Nov 30, 2017","10,065.90","9,783.00","10,680.00","9,220.80","6.99K","3.42%"
"Nov 29, 2017","9,733.10","9,820.00","11,368.00","9,070.00","-","-1.07%"
"Nov 28, 2017","9,838.40","9,594.70","9,885.20","9,466.90","2.48K","2.70%"
"Nov 27, 2017","9,580.00","9,173.70","9,654.50","9,162.70","3.13K","4.42%"
"Nov 26, 2017","9,174.30","8,692.00","9,387.00","8,692.00","3.19K","5.57%"
"Nov 25, 2017","8,690.00","8,123.90","8,697.10","8,100.00","2.68K","6.67%"
"Nov 24, 2017","8,147.00","8,025.40","8,277.70","7,850.00","3.79K","1.46%"
"Nov 23, 2017","8,030.00","8,251.70","8,283.80","8,030.00","3.09K","-2.67%"
"Nov 22, 2017","8,250.40","8,077.50","8,300.00","8,071.60","2.82K","1.69%"
"Nov 21, 2017","8,113.10","8,201.30","8,350.00","7,796.00","4.81K","-1.47%"
"Nov 20, 2017","8,234.10","8,000.00","8,272.50","7,909.60","2.65K","2.93%"
"Nov 19, 2017","8,000.00","7,786.00","8,000.00","7,670.00","2.71K","2.75%"
"Nov 18, 2017","7,786.00","7,690.00","7,849.40","7,440.00","2.78K","1.17%"
"Nov 17, 2017","7,695.70","7,755.70","7,950.00","7,520.20","5.63K","-0.71%"
"Nov 16, 2017","7,750.70","7,258.80","7,789.00","7,099.30","8.52K","6.76%"
"Nov 15, 2017","7,260.00","6,660.60","7,300.00","6,660.60","7.65K","9.00%"
"Nov 14, 2017","6,660.60","6,545.70","6,778.60","6,530.00","4.34K","2.03%"
"Nov 13, 2017","6,528.00","5,800.00","6,850.10","5,800.00","7.54K","11.02%"
"Nov 12, 2017","5,880.00","6,330.00","6,448.90","5,470.30","14.50K","-7.11%"
"Nov 11, 2017","6,329.90","6,567.00","6,800.00","6,201.00","6.93K","-3.84%"
"Nov 10, 2017","6,583.00","7,160.50","7,380.00","6,416.00","8.90K","-7.96%"
"Nov 09, 2017","7,152.40","7,460.00","7,470.00","7,104.00","5.07K","-4.17%"
"Nov 08, 2017","7,463.80","7,128.10","7,780.00","7,097.00","5.96K","4.71%"
"Nov 07, 2017","7,128.10","6,990.00","7,265.90","6,948.70","2.97K","2.25%"
"Nov 06, 2017","6,971.50","7,380.00","7,443.80","6,930.00","4.96K","-5.47%"
"Nov 05, 2017","7,374.70","7,364.00","7,575.00","7,299.60","-","0.06%"
"Nov 04, 2017","7,370.30","7,150.00","7,480.00","6,934.10","2.70K","2.94%"
"Nov 03, 2017","7,160.00","7,020.30","7,449.00","6,924.00","4.62K","2.36%"
"Nov 02, 2017","6,995.00","6,741.30","7,285.00","6,720.20","7.35K","3.75%"
"Nov 01, 2017","6,741.90","6,445.00","6,745.00","6,362.30","5.05K","4.84%"
"Oct 31, 2017","6,430.50","6,124.50","6,441.00","6,080.00","3.95K","5.00%"
"Oct 30, 2017","6,124.50","6,130.20","6,230.00","6,033.00","2.81K","-0.09%"
"Oct 29, 2017","6,130.00","5,751.50","6,202.70","5,695.00","4.18K","6.61%"
"Oct 28, 2017","5,750.00","5,793.80","5,887.60","5,693.40","2.05K","-0.76%"
"Oct 27, 2017","5,793.80","5,890.60","5,994.00","5,711.00","3.11K","-1.64%"
"Oct 26, 2017","5,890.60","5,761.00","5,993.90","5,710.10","3.86K","2.18%"
"Oct 25, 2017","5,765.00","5,544.30","5,774.90","5,401.00","4.90K","3.96%"
"Oct 24, 2017","5,545.50","5,903.00","5,908.80","5,511.00","5.79K","-6.05%"
"Oct 23, 2017","5,902.80","5,997.60","6,054.00","5,700.10","4.72K","-1.54%"
"Oct 22, 2017","5,995.40","6,042.80","6,090.80","5,750.10","2.95K","-0.79%"
"Oct 21, 2017","6,043.00","5,990.20","6,043.00","5,935.10","4.43K","0.73%"
"Oct 20, 2017","5,999.00","5,709.30","5,999.00","5,620.10","4.45K","5.33%"
"Oct 19, 2017","5,695.30","5,575.30","5,731.30","5,534.00","3.45K","2.08%"
"Oct 18, 2017","5,579.40","5,606.50","5,630.00","5,136.30","6.19K","-0.48%"
"Oct 17, 2017","5,606.50","5,720.10","5,759.90","5,537.10","3.46K","-2.30%"
"Oct 16, 2017","5,738.70","5,687.40","5,774.00","5,550.00","-","1.15%"
"Oct 15, 2017","5,673.30","5,800.00","5,840.10","5,462.10","4.53K","-2.18%"
"Oct 14, 2017","5,800.00","5,640.00","5,800.00","5,556.10","-","2.84%"
"Oct 13, 2017","5,640.00","5,430.00","5,839.30","5,380.80","9.22K","3.87%"
"Oct 12, 2017","5,429.70","4,822.60","5,429.70","4,812.20","7.95K","12.59%"
"Oct 11, 2017","4,822.60","4,743.70","4,876.00","4,710.30","3.62K","1.64%"
"Oct 10, 2017","4,745.00","4,774.50","4,915.00","4,720.00","5.67K","-0.57%"
"Oct 09, 2017","4,772.10","4,592.00","4,867.70","4,555.00","5.24K","3.92%"
"Oct 08, 2017","4,592.00","4,428.60","4,615.10","4,409.40","4.11K","3.68%"
"Oct 07, 2017","4,428.80","4,363.10","4,440.00","4,318.90","2.32K","1.65%"
"Oct 06, 2017","4,356.70","4,318.80","4,421.60","4,300.10","3.10K","0.75%"
"Oct 05, 2017","4,324.20","4,223.60","4,371.40","4,155.10","3.42K","2.38%"
"Oct 04, 2017","4,223.60","4,312.90","4,352.80","4,189.10","3.74K","-1.98%"
"Oct 03, 2017","4,309.00","4,401.70","4,430.30","4,241.20","5.35K","-2.11%"
"Oct 02, 2017","4,401.70","4,388.00","4,465.60","4,365.20","3.48K","0.31%"
"Oct 01, 2017","4,388.00","4,344.00","4,391.00","4,252.20","-","1.01%"
"Sep 30, 2017","4,344.00","4,157.10","4,368.00","4,151.20","3.57K","4.50%"
"Sep 29, 2017","4,157.10","4,195.40","4,224.80","4,025.30","4.26K","-0.79%"
"Sep 28, 2017","4,190.00","4,211.00","4,284.80","4,130.00","5.77K","-0.56%"
"Sep 27, 2017","4,213.80","3,886.30","4,240.00","3,870.50","6.85K","8.44%"
"Sep 26, 2017","3,885.90","3,924.00","3,970.00","3,850.00","4.31K","-0.97%"
"Sep 25, 2017","3,924.00","3,672.70","3,975.90","3,670.00","5.16K","6.84%"
"Sep 24, 2017","3,672.70","3,790.00","3,792.90","3,637.00","2.72K","-3.07%"
"Sep 23, 2017","3,789.00","3,606.80","3,830.00","3,570.10","4.14K","5.33%"
"Sep 22, 2017","3,597.20","3,623.00","3,763.30","3,526.10","5.01K","-0.74%"
"Sep 21, 2017","3,623.90","3,868.20","3,912.70","3,578.70","7.09K","-6.19%"
"Sep 20, 2017","3,863.10","3,911.00","4,058.90","3,821.40","4.70K","-1.23%"
"Sep 19, 2017","3,911.30","4,091.50","4,113.00","3,863.00","7.33K","-4.40%"
"Sep 18, 2017","4,091.50","3,719.00","4,135.00","3,710.00","6.97K","10.16%"
"Sep 17, 2017","3,714.30","3,715.10","3,814.00","3,525.50","4.51K","-0.14%"
"Sep 16, 2017","3,719.50","3,739.70","3,940.00","3,611.10","8.38K","-0.54%"
"Sep 15, 2017","3,739.60","3,254.20","3,848.60","2,999.10","21.85K","14.92%"
"Sep 14, 2017","3,254.10","3,880.70","3,947.90","3,216.00","16.62K","-16.22%"
"Sep 13, 2017","3,884.00","4,173.60","4,183.10","3,756.00","11.04K","-6.89%"
"Sep 12, 2017","4,171.30","4,224.70","4,398.60","4,118.20","5.58K","-1.30%"
"Sep 11, 2017","4,226.20","4,287.20","4,396.80","4,152.40","4.29K","-1.42%"
"Sep 10, 2017","4,287.10","4,342.30","4,386.80","4,116.20","4.17K","-1.27%"
