"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 14, 2017","45.00","61.65","62.76","44.57","1.33M","-27.01%"
"Sep 13, 2017","61.65","65.94","66.36","57.25","702.02K","-6.51%"
"Sep 12, 2017","65.94","68.12","72.01","63.98","514.65K","-3.20%"
"Sep 11, 2017","68.12","67.21","71.53","65.00","366.01K","1.35%"
"Sep 10, 2017","67.21","70.75","70.95","62.50","582.11K","-5.00%"
"Sep 09, 2017","70.75","72.91","73.63","68.62","372.37K","-2.96%"
"Sep 08, 2017","72.91","80.10","82.30","65.31","744.41K","-8.98%"
"Sep 07, 2017","80.10","81.11","83.09","76.96","337.49K","-1.25%"
"Sep 06, 2017","81.11","73.28","82.00","73.00","563.58K","10.69%"
"Sep 05, 2017","73.28","66.80","74.57","60.65","675.90K","9.70%"
"Sep 04, 2017","66.80","78.51","78.77","61.50","850.37K","-14.92%"
"Sep 03, 2017","78.51","78.49","83.80","72.40","526.75K","0.03%"
"Sep 02, 2017","78.49","87.13","93.72","71.57","1.03M","-9.92%"
"Sep 01, 2017","87.13","72.69","89.95","71.15","1.04M","19.87%"
"Aug 31, 2017","72.69","65.45","74.27","64.77","481.27K","11.06%"
"Aug 30, 2017","65.45","63.53","66.20","61.35","225.23K","3.02%"
"Aug 29, 2017","63.53","62.14","63.94","60.51","203.40K","2.24%"
"Aug 28, 2017","62.14","60.50","65.00","58.10","373.43K","2.71%"
"Aug 27, 2017","60.50","51.53","64.29","51.50","646.36K","17.41%"
"Aug 26, 2017","51.53","50.92","52.11","49.82","118.50K","1.20%"
"Aug 25, 2017","50.92","49.66","52.27","49.26","152.52K","2.54%"
"Aug 24, 2017","49.66","53.00","53.98","49.54","346.26K","-6.30%"
"Aug 23, 2017","53.00","46.25","55.00","45.51","536.40K","14.59%"
"Aug 22, 2017","46.25","47.97","48.02","44.50","166.18K","-3.59%"
"Aug 21, 2017","47.97","45.69","48.87","45.04","177.25K","4.99%"
"Aug 20, 2017","45.69","44.98","47.31","43.84","88.15K","1.58%"
"Aug 19, 2017","44.98","46.52","46.64","42.70","129.50K","-3.31%"
"Aug 18, 2017","46.52","43.62","47.91","43.01","217.74K","6.65%"
"Aug 17, 2017","43.62","43.91","44.91","42.91","104.22K","-0.66%"
"Aug 16, 2017","43.91","42.97","44.90","41.96","114.27K","2.19%"
"Aug 15, 2017","42.97","45.50","45.58","41.31","198.15K","-5.56%"
"Aug 14, 2017","45.50","45.28","46.29","44.85","91.85K","0.49%"
"Aug 13, 2017","45.28","45.88","47.75","43.84","176.54K","-1.31%"
"Aug 12, 2017","45.88","46.96","47.64","45.75","125.00K","-2.30%"
"Aug 11, 2017","46.96","46.50","47.40","46.00","105.56K","0.99%"
"Aug 10, 2017","46.50","47.56","48.66","46.49","73.54K","-2.23%"
"Aug 09, 2017","47.56","49.00","50.25","46.71","184.90K","-2.94%"
"Aug 08, 2017","49.00","46.00","49.75","45.56","214.07K","6.52%"
"Aug 07, 2017","46.00","45.49","46.79","45.17","94.54K","1.12%"
"Aug 06, 2017","45.49","46.26","47.19","45.00","115.87K","-1.66%"
"Aug 05, 2017","46.26","43.02","47.23","42.98","221.47K","7.53%"
"Aug 04, 2017","43.02","42.58","43.75","42.28","87.79K","1.03%"
"Aug 03, 2017","42.58","41.81","42.99","41.58","78.11K","1.84%"
"Aug 02, 2017","41.81","43.12","43.28","41.44","118.33K","-3.04%"
"Aug 01, 2017","43.12","42.11","44.38","40.20","217.64K","2.40%"
"Jul 31, 2017","42.11","40.00","43.50","38.11","193.58K","5.28%"
"Jul 30, 2017","40.00","41.05","42.00","39.57","79.43K","-2.56%"
"Jul 29, 2017","41.05","40.44","41.38","38.37","96.20K","1.51%"
"Jul 28, 2017","40.44","41.77","42.15","39.51","127.64K","-3.18%"
"Jul 27, 2017","41.77","42.10","42.42","40.54","96.54K","-0.78%"
"Jul 26, 2017","42.10","42.08","42.83","40.10","125.41K","0.05%"
"Jul 25, 2017","42.08","45.10","45.48","40.19","251.50K","-6.70%"
"Jul 24, 2017","45.10","45.11","45.72","44.06","60.73K","-0.02%"
"Jul 23, 2017","45.11","47.01","47.21","43.62","122.40K","-4.04%"
"Jul 22, 2017","47.01","45.45","47.60","45.14","99.33K","3.43%"
"Jul 21, 2017","45.45","44.85","47.97","44.10","193.86K","1.34%"
"Jul 20, 2017","44.85","40.00","46.20","40.00","214.59K","12.12%"
"Jul 19, 2017","40.00","43.47","44.25","39.50","151.85K","-7.98%"
"Jul 18, 2017","43.47","42.13","44.90","40.64","245.17K","3.18%"
"Jul 17, 2017","42.13","40.93","43.10","39.64","247.10K","2.93%"
"Jul 16, 2017","40.93","38.38","41.86","36.00","294.99K","6.64%"
"Jul 15, 2017","38.38","42.35","42.50","37.70","247.57K","-9.37%"
"Jul 14, 2017","42.35","45.17","45.66","39.61","228.63K","-6.24%"
"Jul 13, 2017","45.17","46.84","47.39","43.76","130.89K","-3.57%"
"Jul 12, 2017","46.84","43.44","48.00","41.21","230.92K","7.83%"
"Jul 11, 2017","43.44","44.32","46.00","40.00","312.76K","-1.99%"
"Jul 10, 2017","44.32","48.20","49.37","42.20","306.66K","-8.05%"
"Jul 09, 2017","48.20","50.92","52.15","47.89","180.84K","-5.34%"
"Jul 08, 2017","50.92","45.69","51.60","43.56","225.88K","11.45%"
"Jul 07, 2017","45.69","50.83","51.00","44.50","424.65K","-10.11%"
"Jul 06, 2017","50.83","52.75","52.76","49.24","129.70K","-3.64%"
"Jul 05, 2017","52.75","54.59","55.47","48.56","281.20K","-3.37%"
"Jul 04, 2017","54.59","45.30","55.00","45.19","429.18K","20.51%"
"Jul 03, 2017","45.30","40.40","47.36","39.48","313.91K","12.13%"
"Jul 02, 2017","40.40","37.01","41.25","35.70","107.33K","9.16%"
"Jul 01, 2017","37.01","38.83","39.24","35.61","81.95K","-4.69%"
"Jun 30, 2017","38.83","39.27","40.76","38.30","66.23K","-1.12%"
"Jun 29, 2017","39.27","41.19","41.50","38.02","89.19K","-4.66%"
"Jun 28, 2017","41.19","39.55","42.47","37.16","154.61K","4.15%"
"Jun 27, 2017","39.55","37.78","39.55","32.62","198.96K","4.69%"
"Jun 26, 2017","37.78","40.16","40.94","34.10","346.79K","-5.93%"
"Jun 25, 2017","40.16","41.31","43.12","37.20","168.53K","-2.78%"
"Jun 24, 2017","41.31","45.23","45.62","40.60","148.29K","-8.67%"
"Jun 23, 2017","45.23","45.85","46.59","45.01","61.58K","-1.35%"
"Jun 22, 2017","45.85","43.76","47.54","42.09","134.88K","4.78%"
"Jun 21, 2017","43.76","45.77","46.99","41.50","222.46K","-4.39%"
"Jun 20, 2017","45.77","47.20","48.43","43.10","206.03K","-3.03%"
"Jun 19, 2017","47.20","43.11","49.99","41.93","455.65K","9.49%"
"Jun 18, 2017","43.11","45.36","45.49","39.50","386.00K","-4.96%"
"Jun 17, 2017","45.36","33.25","47.60","33.09","722.49K","36.42%"
"Jun 16, 2017","33.25","28.57","33.41","27.23","229.05K","16.38%"
"Jun 15, 2017","28.57","28.27","29.08","24.25","197.09K","1.06%"
"Jun 14, 2017","28.27","30.08","31.02","26.59","207.72K","-6.02%"
"Jun 13, 2017","30.08","27.99","30.10","27.42","111.53K","7.47%"
"Jun 12, 2017","27.99","33.15","33.43","21.50","385.88K","-15.57%"
"Jun 11, 2017","33.15","28.72","34.20","28.72","269.89K","15.42%"
"Jun 10, 2017","28.72","29.51","29.97","28.60","75.94K","-2.68%"
"Jun 09, 2017","29.51","29.85","30.82","29.49","122.52K","-1.14%"
"Jun 08, 2017","29.85","28.10","30.40","27.44","135.19K","6.23%"
"Jun 07, 2017","28.10","29.76","30.56","27.70","151.20K","-5.58%"
"Jun 06, 2017","29.76","30.00","30.90","28.19","232.40K","-0.80%"
"Jun 05, 2017","30.00","27.42","30.84","27.31","213.31K","9.41%"
"Jun 04, 2017","27.42","26.42","27.59","25.79","76.37K","3.79%"
"Jun 03, 2017","26.42","26.97","27.16","25.81","52.60K","-2.04%"
"Jun 02, 2017","26.97","26.50","27.71","25.40","97.95K","1.77%"
"Jun 01, 2017","26.50","24.78","28.60","23.91","257.39K","6.94%"
"May 31, 2017","24.78","23.67","25.15","21.93","125.54K","4.69%"
"May 30, 2017","23.67","24.79","26.00","23.10","185.32K","-4.52%"
"May 29, 2017","24.79","22.82","25.45","21.93","133.67K","8.63%"
"May 28, 2017","22.82","22.10","24.98","20.60","255.35K","3.26%"
"May 27, 2017","22.10","24.21","25.30","17.60","496.01K","-8.72%"
"May 26, 2017","24.21","27.21","29.42","23.21","322.30K","-11.03%"
"May 25, 2017","27.21","33.58","33.99","26.06","483.56K","-18.97%"
"May 24, 2017","33.58","30.69","34.45","30.02","418.10K","9.42%"
"May 23, 2017","30.69","23.95","30.89","23.27","478.35K","28.14%"
"May 22, 2017","23.95","25.61","26.31","21.71","461.32K","-6.48%"
"May 21, 2017","25.61","27.20","28.76","25.26","219.54K","-5.85%"
"May 20, 2017","27.20","27.37","27.89","26.85","111.39K","-0.62%"
"May 19, 2017","27.37","29.13","29.39","26.39","274.70K","-6.04%"
"May 18, 2017","29.13","26.01","29.93","25.57","297.54K","12.00%"
"May 17, 2017","26.01","23.72","26.98","21.01","407.47K","9.65%"
"May 16, 2017","23.72","25.79","26.97","23.14","377.80K","-8.03%"
"May 15, 2017","25.79","29.40","29.44","25.48","280.78K","-12.28%"
"May 14, 2017","29.40","29.40","31.01","28.00","285.24K","0.00%"
"May 13, 2017","29.40","27.80","29.41","25.99","264.90K","5.76%"
"May 12, 2017","27.80","31.00","31.90","27.55","307.00K","-10.32%"
"May 11, 2017","31.00","32.34","34.90","28.33","342.31K","-4.14%"
"May 10, 2017","32.34","34.00","39.11","30.37","914.86K","-4.88%"
"May 09, 2017","34.00","28.71","34.70","23.70","844.60K","18.43%"
"May 08, 2017","28.71","30.70","31.01","28.00","352.31K","-6.48%"
"May 07, 2017","30.70","28.68","32.83","28.45","492.13K","7.04%"
"May 06, 2017","28.68","26.24","29.00","26.09","321.64K","9.30%"
"May 05, 2017","26.24","24.94","28.73","24.00","675.80K","5.21%"
"May 04, 2017","24.94","23.00","26.98","21.70","915.81K","8.43%"
"May 03, 2017","23.00","17.20","26.50","17.05","1.03M","33.72%"
"May 02, 2017","17.20","17.30","17.65","16.50","123.95K","-0.58%"
"May 01, 2017","17.30","16.84","17.68","16.15","282.61K","2.73%"
"Apr 30, 2017","16.84","16.99","17.51","16.55","198.84K","-0.88%"
"Apr 29, 2017","16.99","15.50","17.03","15.35","205.10K","9.61%"
"Apr 28, 2017","15.50","16.02","16.07","15.10","166.98K","-3.25%"
"Apr 27, 2017","16.02","16.24","16.37","14.23","384.75K","-1.35%"
"Apr 26, 2017","16.24","16.65","17.28","15.93","416.98K","-2.46%"
"Apr 25, 2017","16.65","16.20","16.83","15.45","245.27K","2.78%"
"Apr 24, 2017","16.20","16.70","16.70","15.31","337.05K","-2.99%"
"Apr 23, 2017","16.70","15.41","17.36","15.23","717.36K","8.37%"
"Apr 22, 2017","15.41","12.85","15.49","12.68","776.16K","19.92%"
"Apr 21, 2017","12.85","11.60","13.30","11.44","438.74K","10.78%"
"Apr 20, 2017","11.60","10.61","11.99","10.52","191.92K","9.33%"
"Apr 19, 2017","10.61","11.52","11.60","10.51","226.79K","-7.90%"
"Apr 18, 2017","11.52","11.66","11.97","10.98","397.78K","-1.20%"
"Apr 17, 2017","11.66","12.05","12.87","11.51","642.25K","-3.24%"
"Apr 16, 2017","12.05","11.85","12.20","11.69","125.44K","1.69%"
"Apr 15, 2017","11.85","11.92","12.38","11.24","304.29K","-0.59%"
"Apr 14, 2017","11.92","11.23","12.20","11.18","275.35K","6.14%"
"Apr 13, 2017","11.23","11.79","11.89","10.69","268.30K","-4.75%"
"Apr 12, 2017","11.79","9.78","12.32","9.76","840.90K","20.55%"
"Apr 11, 2017","9.78","9.93","10.41","9.50","225.41K","-1.51%"
"Apr 10, 2017","9.93","9.35","10.30","9.01","359.13K","6.20%"
"Apr 09, 2017","9.35","10.73","10.99","9.00","622.49K","-12.86%"
"Apr 08, 2017","10.73","10.01","11.31","10.00","343.55K","7.19%"
"Apr 07, 2017","10.01","10.85","11.30","9.54","684.03K","-7.74%"
"Apr 06, 2017","10.85","12.40","12.60","10.21","1.41M","-12.50%"
"Apr 05, 2017","12.40","9.10","12.75","8.73","1.54M","36.26%"
"Apr 04, 2017","9.10","8.60","9.45","8.12","749.57K","5.81%"
"Apr 03, 2017","8.60","8.33","9.49","7.60","783.24K","3.24%"
"Apr 02, 2017","8.33","7.59","8.64","7.13","782.81K","9.75%"
"Apr 01, 2017","7.59","7.13","7.75","6.55","430.05K","6.45%"
"Mar 31, 2017","7.13","7.78","7.84","6.00","738.66K","-8.35%"
"Mar 30, 2017","7.78","4.31","7.90","4.27","1.54M","80.51%"
"Mar 29, 2017","4.31","4.18","4.38","4.14","78.88K","3.11%"
"Mar 28, 2017","4.18","4.13","4.22","4.06","27.10K","1.21%"
"Mar 27, 2017","4.13","4.09","4.19","4.03","53.60K","0.98%"
"Mar 26, 2017","4.09","4.08","4.15","4.00","26.83K","0.25%"
"Mar 25, 2017","4.08","4.14","4.21","3.97","98.22K","-1.45%"
"Mar 24, 2017","4.14","4.01","4.34","3.92","208.92K","3.24%"
"Mar 23, 2017","4.01","3.96","4.04","3.90","18.26K","1.26%"
"Mar 22, 2017","3.96","4.02","4.02","3.81","82.89K","-1.49%"
"Mar 21, 2017","4.02","4.06","4.08","3.96","70.08K","-0.99%"
"Mar 20, 2017","4.06","3.94","4.06","3.84","31.19K","3.05%"
"Mar 19, 2017","3.94","4.00","4.12","3.89","77.16K","-1.50%"
"Mar 18, 2017","4.00","4.10","4.30","3.78","170.01K","-2.44%"
"Mar 17, 2017","4.10","4.30","4.35","4.01","107.47K","-4.65%"
"Mar 16, 2017","4.30","4.31","4.56","4.17","168.74K","-0.23%"
"Mar 15, 2017","4.31","4.17","4.38","4.11","37.70K","3.36%"
"Mar 14, 2017","4.17","4.37","4.39","4.11","42.69K","-4.58%"
"Mar 13, 2017","4.37","3.87","4.47","3.82","92.25K","12.92%"
"Mar 12, 2017","3.87","3.81","3.92","3.78","20.18K","1.57%"
"Mar 11, 2017","3.81","3.81","3.89","3.74","14.01K","0.00%"
"Mar 10, 2017","3.81","3.87","4.09","3.74","71.36K","-1.55%"
"Mar 09, 2017","3.87","3.89","3.96","3.84","14.17K","-0.51%"
"Mar 08, 2017","3.89","4.01","4.01","3.82","16.15K","-2.99%"
"Mar 07, 2017","4.01","4.10","4.10","3.92","16.85K","-2.20%"
"Mar 06, 2017","4.10","4.01","4.10","3.98","15.29K","2.24%"
"Mar 05, 2017","4.01","4.00","4.02","3.95","3.72K","0.25%"
"Mar 04, 2017","4.00","4.11","4.11","3.94","13.06K","-2.68%"
"Mar 03, 2017","4.11","4.06","4.14","4.00","28.48K","1.23%"
"Mar 02, 2017","4.06","3.85","4.27","3.82","104.70K","5.45%"
"Mar 01, 2017","3.85","3.81","3.93","3.78","13.40K","1.05%"
"Feb 28, 2017","3.81","3.87","3.90","3.79","11.07K","-1.55%"
"Feb 27, 2017","3.87","3.87","3.90","3.83","8.88K","0.00%"
"Feb 26, 2017","3.87","3.88","3.93","3.82","18.63K","-0.26%"
"Feb 25, 2017","3.88","3.95","3.97","3.88","7.60K","-1.77%"
"Feb 24, 2017","3.95","3.91","3.98","3.81","19.93K","1.02%"
"Feb 23, 2017","3.91","3.90","3.96","3.86","16.41K","0.26%"
"Feb 22, 2017","3.90","3.86","3.92","3.83","12.02K","1.04%"
"Feb 21, 2017","3.86","3.81","3.89","3.78","9.49K","1.31%"
"Feb 20, 2017","3.81","3.80","3.86","3.75","27.67K","0.26%"
"Feb 19, 2017","3.80","3.81","3.84","3.75","24.53K","-0.26%"
"Feb 18, 2017","3.81","3.90","3.93","3.81","16.20K","-2.31%"
"Feb 17, 2017","3.90","3.88","3.93","3.84","13.68K","0.52%"
"Feb 16, 2017","3.88","3.89","3.94","3.85","10.82K","-0.26%"
"Feb 15, 2017","3.89","3.84","3.92","3.80","18.64K","1.57%"
"Feb 14, 2017","3.83","3.74","3.84","3.72","8.44K","1.59%"
"Feb 13, 2017","3.77","3.75","3.78","3.70","5.71K","0.80%"
"Feb 12, 2017","3.74","3.82","3.82","3.74","6.65K","-2.09%"
"Feb 11, 2017","3.82","3.78","3.83","3.77","4.58K","1.06%"
"Feb 10, 2017","3.78","3.74","3.83","3.65","31.80K","0.27%"
"Feb 09, 2017","3.77","3.93","3.99","3.61","59.15K","-5.04%"
"Feb 08, 2017","3.97","3.99","4.01","3.86","10.91K","0.25%"
"Feb 07, 2017","3.96","3.95","4.02","3.91","15.89K","0.25%"
"Feb 06, 2017","3.95","3.94","4.01","3.92","5.44K","0.25%"
"Feb 05, 2017","3.94","4.00","4.01","3.90","5.71K","-1.50%"
"Feb 04, 2017","4.00","4.02","4.06","3.94","12.59K","0.00%"
"Feb 03, 2017","4.00","4.07","4.10","3.90","27.15K","-1.72%"
"Feb 02, 2017","4.07","4.01","4.10","3.98","26.82K","1.24%"
"Feb 01, 2017","4.02","4.05","4.08","4.00","25.99K","-0.50%"
"Jan 31, 2017","4.04","4.08","4.18","4.02","60.11K","-0.25%"
"Jan 30, 2017","4.05","3.84","4.08","3.84","44.28K","5.47%"
"Jan 29, 2017","3.84","3.86","3.89","3.83","6.37K","-0.52%"
"Jan 28, 2017","3.86","3.88","3.90","3.82","4.63K","-0.52%"
"Jan 27, 2017","3.88","3.84","3.88","3.78","5.40K","1.04%"
"Jan 26, 2017","3.84","3.68","3.88","3.67","10.60K","4.07%"
"Jan 25, 2017","3.69","3.75","3.77","3.65","12.87K","-1.86%"
"Jan 24, 2017","3.76","3.76","3.86","3.75","13.87K","-1.57%"
"Jan 23, 2017","3.82","3.85","3.86","3.74","12.65K","-0.78%"
"Jan 22, 2017","3.85","3.92","3.93","3.80","9.50K","-1.79%"
"Jan 21, 2017","3.92","3.90","3.95","3.88","3.88K","0.26%"
"Jan 20, 2017","3.91","3.89","3.94","3.85","9.13K","0.51%"
"Jan 19, 2017","3.89","3.89","3.95","3.81","12.78K","0.26%"
"Jan 18, 2017","3.88","3.95","3.96","3.79","12.33K","-1.77%"
"Jan 17, 2017","3.95","3.87","4.02","3.84","21.63K","2.07%"
"Jan 16, 2017","3.87","3.89","3.94","3.83","2.83K","-0.51%"
"Jan 15, 2017","3.89","3.90","3.95","3.82","3.54K","-0.26%"
"Jan 14, 2017","3.90","3.95","4.00","3.86","11.36K","-1.27%"
"Jan 13, 2017","3.95","4.00","4.04","3.86","18.89K","-1.25%"
"Jan 12, 2017","4.00","3.83","4.10","3.81","19.63K","1.52%"
"Jan 11, 2017","3.94","4.59","4.62","3.76","112.59K","-14.16%"
"Jan 10, 2017","4.59","4.37","4.66","4.30","38.24K","4.08%"
"Jan 09, 2017","4.41","4.00","4.44","3.89","36.59K","10.25%"
"Jan 08, 2017","4.00","3.98","4.04","3.92","12.97K","1.01%"
"Jan 07, 2017","3.96","3.84","4.00","3.63","16.08K","3.13%"
"Jan 06, 2017","3.84","4.27","4.29","3.80","65.13K","-9.22%"
"Jan 05, 2017","4.23","4.70","4.72","4.10","58.65K","-7.24%"
"Jan 04, 2017","4.56","4.58","4.72","4.43","39.83K","-1.08%"
"Jan 03, 2017","4.61","4.59","4.67","4.45","18.42K","0.00%"
"Jan 02, 2017","4.61","4.50","4.74","4.45","38.73K","2.44%"
"Jan 01, 2017","4.50","4.36","4.54","4.35","9.11K","3.21%"
"Dec 31, 2016","4.36","4.39","4.48","4.27","1.48K","-0.68%"
"Dec 30, 2016","4.39","4.59","4.59","4.25","44.66K","-4.36%"
"Dec 29, 2016","4.59","4.55","4.62","4.44","52.91K","0.88%"
"Dec 28, 2016","4.55","4.41","4.64","4.40","34.38K","4.84%"
"Dec 27, 2016","4.34","4.27","4.49","4.24","23.76K","1.88%"
"Dec 26, 2016","4.26","4.30","4.41","4.14","23.35K","-0.93%"
"Dec 25, 2016","4.30","4.44","4.45","4.10","42.28K","-3.15%"
"Dec 24, 2016","4.44","4.59","4.68","4.31","34.08K","-0.45%"
"Dec 23, 2016","4.46","3.68","4.46","3.60","108.59K","21.20%"
"Dec 22, 2016","3.68","3.62","3.74","3.62","4.81K","1.38%"
"Dec 21, 2016","3.63","3.66","3.70","3.60","3.17K","-0.82%"
"Dec 20, 2016","3.66","3.64","3.66","3.63","0.35K","0.55%"
"Dec 19, 2016","3.64","3.67","3.69","3.63","1.10K","-0.82%"
"Dec 18, 2016","3.67","3.72","3.72","3.67","2.10K","-0.81%"
"Dec 17, 2016","3.70","3.62","3.72","3.61","1.64K","2.78%"
"Dec 16, 2016","3.60","3.65","3.65","3.60","1.06K","-1.37%"
"Dec 15, 2016","3.65","3.62","3.68","3.58","1.83K","1.39%"
"Dec 14, 2016","3.60","3.63","3.66","3.58","2.66K","-0.83%"
"Dec 13, 2016","3.63","3.65","3.67","3.60","0.63K","-0.55%"
"Dec 12, 2016","3.65","3.64","3.70","3.51","11.66K","0.55%"
"Dec 11, 2016","3.63","3.65","3.68","3.60","2.94K","-1.36%"
"Dec 10, 2016","3.68","3.70","3.70","3.63","1.44K","-0.54%"
"Dec 09, 2016","3.70","3.68","3.71","3.65","0.68K","1.37%"
"Dec 08, 2016","3.65","3.65","3.74","3.65","4.45K","0.00%"
"Dec 07, 2016","3.65","3.52","3.67","3.46","3.69K","3.69%"
"Dec 06, 2016","3.52","3.49","3.54","3.47","4.14K","0.28%"
"Dec 05, 2016","3.51","3.90","3.91","3.00","43.91K","-10.00%"
"Dec 04, 2016","3.90","3.90","3.92","3.87","0.15K","-0.26%"
"Dec 03, 2016","3.91","3.92","3.93","3.89","0.44K","0.26%"
"Dec 02, 2016","3.90","3.90","3.95","3.88","6.07K","0.00%"
"Dec 01, 2016","3.90","3.87","3.90","3.83","4.50K","0.78%"
"Nov 30, 2016","3.87","3.77","3.88","3.77","0.88K","2.65%"
"Nov 29, 2016","3.77","3.85","3.88","3.77","4.86K","-2.08%"
"Nov 28, 2016","3.85","3.84","3.88","3.80","2.92K","0.26%"
"Nov 27, 2016","3.84","3.85","3.89","3.83","1.88K","-0.78%"
"Nov 26, 2016","3.87","3.86","3.92","3.83","0.15K","0.26%"
"Nov 25, 2016","3.86","3.87","3.90","3.85","1.49K","-0.26%"
"Nov 24, 2016","3.87","3.86","3.91","3.80","2.26K","0.26%"
"Nov 23, 2016","3.86","3.90","3.93","3.84","1.42K","-1.03%"
"Nov 22, 2016","3.90","3.91","3.96","3.87","1.41K","-1.27%"
"Nov 21, 2016","3.95","3.92","3.95","3.88","0.40K","1.54%"
"Nov 20, 2016","3.89","3.96","3.98","3.85","4.47K","-1.77%"
"Nov 19, 2016","3.96","3.91","3.97","3.90","1.46K","1.28%"
"Nov 18, 2016","3.91","3.87","3.97","3.87","1.37K","1.03%"
"Nov 17, 2016","3.87","3.90","4.01","3.87","2.64K","-0.77%"
"Nov 16, 2016","3.90","3.89","4.00","3.87","5.65K","0.00%"
"Nov 15, 2016","3.90","3.89","3.97","3.85","10.42K","0.00%"
"Nov 14, 2016","3.90","3.91","3.92","3.84","0.80K","-0.26%"
"Nov 13, 2016","3.91","3.75","3.93","3.59","12.92K","3.44%"
"Nov 12, 2016","3.78","3.81","3.83","3.73","8.76K","-0.79%"
"Nov 11, 2016","3.81","3.84","3.84","3.80","0.25K","-0.26%"
"Nov 10, 2016","3.82","3.85","3.88","3.81","0.93K","-0.78%"
"Nov 09, 2016","3.85","3.86","3.99","3.84","2.13K","-0.26%"
"Nov 08, 2016","3.86","3.85","3.88","3.83","0.12K","-0.77%"
"Nov 07, 2016","3.89","3.91","3.91","3.86","0.12K","-0.77%"
"Nov 06, 2016","3.92","3.92","3.93","3.86","0.90K","0.26%"
"Nov 05, 2016","3.91","3.92","3.92","3.87","1.13K","0.26%"
"Nov 04, 2016","3.90","3.89","3.92","3.82","4.42K","1.04%"
"Nov 03, 2016","3.86","4.14","4.21","3.82","22.06K","-6.76%"
"Nov 02, 2016","4.14","4.11","4.15","4.06","10.25K","0.73%"
"Nov 01, 2016","4.11","4.00","4.20","4.00","23.42K","2.75%"
"Oct 31, 2016","4.00","4.03","4.05","4.00","6.52K","-0.74%"
"Oct 30, 2016","4.03","4.09","4.09","4.01","5.38K","-1.47%"
"Oct 29, 2016","4.09","3.99","4.11","3.97","23.34K","2.51%"
"Oct 28, 2016","3.99","4.00","4.01","3.89","9.35K","-0.25%"
"Oct 27, 2016","4.00","3.95","4.08","3.95","18.22K","1.27%"
"Oct 26, 2016","3.95","3.92","4.00","3.88","2.52K","0.77%"
"Oct 25, 2016","3.92","3.87","3.93","3.87","1.22K","1.03%"
"Oct 24, 2016","3.88","3.92","3.94","3.88","4.05K","-1.02%"
"Oct 23, 2016","3.92","3.91","3.95","3.90","1.65K","0.00%"
"Oct 22, 2016","3.92","3.86","4.00","3.86","3.73K","1.55%"
"Oct 21, 2016","3.86","3.82","3.86","3.79","1.34K","1.85%"
"Oct 20, 2016","3.79","3.82","3.82","3.78","0.85K","-0.79%"
"Oct 19, 2016","3.82","3.83","3.86","3.79","2.65K","-0.26%"
"Oct 18, 2016","3.83","3.84","3.89","3.83","1.09K","-0.26%"
"Oct 17, 2016","3.84","3.87","3.93","3.82","8.54K","-0.78%"
"Oct 16, 2016","3.87","3.91","3.92","3.85","1.86K","-0.51%"
"Oct 15, 2016","3.89","3.91","3.93","3.89","0.44K","-0.77%"
"Oct 14, 2016","3.92","3.91","3.93","3.89","2.59K","-0.25%"
"Oct 13, 2016","3.93","3.82","3.95","3.81","4.54K","3.15%"
"Oct 12, 2016","3.81","3.85","3.85","3.78","3.38K","-1.04%"
"Oct 11, 2016","3.85","3.81","3.86","3.77","5.64K","1.85%"
"Oct 10, 2016","3.78","3.82","3.86","3.77","1.67K","-0.26%"
"Oct 09, 2016","3.79","3.82","3.85","3.76","1.61K","-1.04%"
"Oct 08, 2016","3.83","3.87","3.89","3.83","3.47K","-0.78%"
"Oct 07, 2016","3.86","3.85","3.89","3.85","3.46K","0.26%"
"Oct 06, 2016","3.85","3.83","3.86","3.82","0.61K","0.52%"
"Oct 05, 2016","3.83","3.84","3.86","3.83","0.96K","0.52%"
"Oct 04, 2016","3.81","3.83","3.86","3.81","0.44K","-1.30%"
"Oct 03, 2016","3.86","3.85","3.86","3.81","0.81K","0.26%"
"Oct 02, 2016","3.85","3.85","3.85","3.81","0.80K","0.00%"
"Oct 01, 2016","3.85","3.84","3.87","3.84","0.05K","0.00%"
"Sep 30, 2016","3.85","3.87","3.87","3.82","1.35K","-0.52%"
"Sep 29, 2016","3.87","3.86","3.87","3.83","3.26K","0.26%"
"Sep 28, 2016","3.86","3.88","3.88","3.83","0.48K","0.52%"
"Sep 27, 2016","3.84","3.85","3.90","3.84","0.63K","-0.52%"
"Sep 26, 2016","3.86","3.85","3.89","3.83","0.45K","1.58%"
"Sep 25, 2016","3.80","3.80","3.83","3.80","1.27K","-0.52%"
"Sep 24, 2016","3.82","3.81","3.86","3.81","1.14K","0.26%"
"Sep 23, 2016","3.81","3.75","3.83","3.75","2.21K","1.60%"
"Sep 22, 2016","3.75","3.80","3.80","3.75","0.79K","-1.32%"
"Sep 21, 2016","3.80","3.77","3.81","3.72","26.20K","-1.30%"
"Sep 20, 2016","3.85","3.83","3.86","3.82","1.96K","0.26%"
"Sep 19, 2016","3.84","3.85","3.88","3.84","2.23K","0.26%"
"Sep 18, 2016","3.83","3.81","3.85","3.81","0.52K","0.52%"
"Sep 17, 2016","3.81","3.83","3.83","3.80","0.22K","-0.52%"
"Sep 16, 2016","3.83","3.84","3.88","3.83","1.68K","-0.78%"
