Date,Open,High,Low,Close,Adj Close,Volume
2011-05-01,50.790001,50.919998,46.439999,49.110001,39.053932,462890700
2011-06-01,49.009998,49.169998,45.939999,48.619999,38.664246,385257600
2011-07-01,48.599998,49.650002,46.880001,48.320000,38.425686,375110700
2011-08-01,48.840000,48.869999,39.639999,43.930000,34.934612,803138400
2011-09-01,44.040001,44.360001,35.680000,35.830002,28.493219,749662400
2011-10-01,35.889999,43.930000,34.209999,41.529999,33.026043,614132700
2011-11-01,40.029999,42.869999,37.009998,40.820000,32.461426,414887000
2011-12-01,40.820000,41.389999,37.340000,38.209999,30.385883,439238500
2012-01-01,39.209999,42.939999,38.500000,42.330002,34.465149,421936100
2012-02-01,42.990002,45.270000,42.930000,44.630001,36.337818,469366400
2012-03-01,44.810001,45.209999,42.340000,43.470001,35.393353,413560800
2012-04-01,43.369999,44.160000,41.509998,42.560001,34.652424,440605400
2012-05-01,42.619999,43.220001,37.130001,38.020000,30.955948,534471300
2012-06-01,37.259998,40.259998,36.939999,39.930000,32.511063,491721300
2012-07-01,39.860001,40.709999,37.990002,40.009998,32.576202,440896500
2012-08-01,40.439999,41.709999,39.340000,40.110001,32.657627,409576900
2012-09-01,40.150002,43.689999,39.529999,41.720001,33.968494,404434400
2012-10-01,42.080002,42.700001,41.119999,41.490002,34.202240,339173800
2012-11-01,41.820000,42.430000,40.189999,42.020000,34.639133,399768500
2012-12-01,42.330002,44.610001,42.009998,44.529999,36.708260,395201100
2013-01-01,45.130001,45.540001,44.099998,44.560001,37.112110,400849700
2013-02-01,44.810001,44.970001,42.980000,43.509998,36.237610,367534500
2013-03-01,43.380001,44.470001,42.049999,42.900002,35.729576,339773900
2013-04-01,42.880001,43.880001,41.230000,43.759998,36.495922,374194300
2013-05-01,43.700001,44.810001,41.520000,41.540001,34.644436,330801400
2013-06-01,41.720001,42.259998,36.020000,38.790001,32.350929,612818800
2013-07-01,39.000000,40.529999,37.340000,39.060001,33.017502,464318500
2013-08-01,39.500000,40.290001,36.950001,37.720001,31.884798,381009400
2013-09-01,38.209999,43.009998,37.810001,40.130001,33.921978,431374200
2013-10-01,40.400002,43.160000,40.389999,41.869999,35.687492,380249400
2013-11-01,41.919998,42.470001,39.750000,41.480000,35.355072,342896800
2013-12-01,41.380001,41.580002,39.799999,41.139999,35.065292,418941800
2014-01-01,40.509998,40.529999,37.189999,37.669998,32.280888,479553100
2014-02-01,37.500000,39.369999,36.650002,38.889999,33.326359,389959300
2014-03-01,38.189999,40.799999,37.560001,40.580002,34.774586,378001100
2014-04-01,40.970001,41.930000,40.119999,40.939999,35.177822,330416900
2014-05-01,40.849998,43.020000,40.689999,42.209999,36.269073,250514400
2014-06-01,42.400002,43.889999,42.320000,43.130001,37.059586,217955300
2014-07-01,43.360001,45.169998,43.360001,43.720001,37.931797,219487900
2014-08-01,43.849998,45.860001,43.169998,45.400002,39.389374,195048900
2014-09-01,45.430000,46.490002,41.430000,41.709999,36.187904,255884200
2014-10-01,41.570000,42.730000,40.000000,42.639999,37.382153,330221200
2014-11-01,42.500000,43.130001,41.529999,42.169998,36.970112,181159800
2014-12-01,41.709999,41.720001,37.299999,40.020000,35.085213,365349700
2015-01-01,39.950001,42.040001,38.549999,39.939999,35.169334,274521100
2015-02-01,40.400002,42.040001,40.080002,41.799999,36.807171,218246000
2015-03-01,41.730000,41.750000,38.990002,40.869999,35.988258,259215300
2015-04-01,41.290001,45.080002,41.200001,43.900002,38.723385,233901400
2015-05-01,44.060001,44.430000,42.330002,42.340000,37.347340,189895800
2015-06-01,42.500000,42.639999,40.320000,40.880001,36.059513,261878200
2015-07-01,41.070000,41.290001,37.419998,38.320000,34.114758,295632600
2015-08-01,37.910000,38.270000,30.900000,34.540001,30.749578,508323700
2015-09-01,33.590000,36.000000,31.889999,33.090000,29.458698,509330300
2015-10-01,33.340000,36.529999,32.930000,34.840000,31.442841,384202400
2015-11-01,35.130001,36.299999,33.590000,34.040001,30.720844,328520500
2015-12-01,34.189999,34.299999,31.510000,32.709999,29.520523,508047600
2016-01-01,31.840000,31.969999,27.980000,30.830000,27.960043,501785900
2016-02-01,30.309999,31.459999,28.900000,30.730000,27.869350,424643900
2016-03-01,31.360001,34.930000,31.330000,34.580002,31.360958,359546900
2016-04-01,34.009998,35.830002,33.200001,34.930000,31.732496,295328800
2016-05-01,34.919998,34.919998,32.250000,33.799999,30.705935,329028200
2016-06-01,33.689999,35.520000,32.779999,35.230000,32.005028,443249700
2016-07-01,35.369999,37.099998,34.250000,37.040001,33.873035,270499700
2016-08-01,37.080002,38.669998,36.410000,37.330002,34.138237,335146300
2016-09-01,37.340000,38.869999,36.130001,37.630001,34.412582,359301400
2016-10-01,37.700001,38.380001,36.750000,37.750000,34.939148,272804000
2016-11-01,37.889999,38.189999,34.779999,36.220001,33.523067,423508000
2016-12-01,36.119999,36.880001,34.709999,35.779999,33.115837,300376300
2017-01-01,36.180000,38.150002,36.029999,37.840000,35.191402,255173000
2017-02-01,38.090000,39.779999,37.840000,38.689999,35.981899,191015200
2017-03-01,39.029999,40.630001,38.119999,39.720001,36.939800,319743400
2017-04-01,39.930000,40.529999,39.259998,40.340000,37.583179,214099900
2017-05-01,40.480000,41.360001,39.619999,40.740002,37.955841,263799200
2017-06-01,40.840000,41.279999,40.290001,40.830002,38.039703,220740700
2017-07-01,41.009998,43.130001,40.430000,43.009998,40.322426,211882500
2017-08-01,43.200001,44.410000,42.220001,44.299999,41.531818,201334100
2017-09-01,44.500000,45.270000,42.910000,43.570000,40.847424,196701200
2017-10-01,43.529999,45.330002,43.529999,44.630001,42.331585,209274900
2017-11-01,44.919998,45.840000,43.759998,44.480000,42.189312,235621100
2017-12-01,44.250000,46.139999,43.299999,45.910000,43.545666,215391200
2018-01-01,46.529999,50.990002,46.450001,49.840000,47.497890,291203900
2018-02-01,49.560001,49.750000,44.340000,47.169998,44.953362,401815100
2018-03-01,47.570000,48.869999,45.820000,46.980000,44.772285,272595700
2018-04-01,46.740002,47.200001,45.020000,45.680000,43.618011,227508000
2018-05-01,45.389999,46.580002,43.959999,44.610001,42.596310,251209700
2018-06-01,44.830002,45.830002,41.029999,42.200001,40.295097,314880100
2018-07-01,41.570000,44.139999,41.419998,43.880001,42.170723,254999100
2018-08-01,43.520000,43.740002,40.330002,42.040001,40.402401,307643400
2018-09-01,41.240002,41.930000,39.470001,41.000000,39.402908,263316400
2018-10-01,41.230000,41.240002,36.349998,37.860001,36.806095,482818700
2018-11-01,38.459999,40.139999,37.840000,39.689999,38.585152,394637000
2018-12-01,40.689999,40.750000,37.180000,38.099998,37.039406,576795900
2019-01-01,37.770000,41.820000,37.520000,41.779999,40.896671,387257100
2019-02-01,41.560001,42.590000,40.509998,41.619999,40.740051,302227000
2019-03-01,41.880001,43.439999,40.910000,42.500000,41.601448,322974200
2019-04-01,43.060001,44.189999,42.860001,43.410000,42.575630,216423400
2019-05-01,43.500000,43.830002,39.570000,40.639999,39.858871,341793500
2019-06-01,40.849998,42.820000,40.400002,42.529999,41.712543,259737700
2019-07-01,43.349998,43.430000,41.320000,41.759998,41.239628,221167300
2019-08-01,41.799999,42.099998,38.980000,40.400002,39.896576,291080600
2019-09-01,40.000000,42.279999,39.950001,40.259998,39.758320,261023800
2019-10-01,40.259998,40.520000,39.610001,40.110001,40.110001,117231900
2019-10-10,40.283600,40.700001,40.270000,40.540001,40.540001,13111576
